"length_url","length_hostname","ip","nb_dots","nb_qm","nb_eq","nb_slash","nb_www","ratio_digits_url","ratio_digits_host","tld_in_subdomain","prefix_suffix","shortest_word_host","longest_words_raw","longest_word_path","phish_hints","nb_hyperlinks","ratio_intHyperlinks","empty_title","domain_in_title","domain_age","google_index","page_rank"
41,16,0,3,0,0,5,1,0.097560976,0,0,0,3,8,7,0,13,0.923076923,0,1,96,1,0
39,30,0,2,0,0,3,0,0,0,0,0,11,14,0,0,1,0,1,1,7087,1,3
213,14,1,4,2,5,11,1,0.117370892,0,0,1,3,25,25,1,1,1,0,1,8348,0,10
34,26,0,2,0,0,3,1,0,0,0,0,3,18,0,0,106,0.849056604,0,1,6875,0,2
36,19,0,3,0,0,3,1,0,0,0,0,3,11,4,0,35,0.6,0,0,5129,1,1
129,18,1,2,1,2,8,0,0.085271318,0,0,1,11,15,15,5,36,0.388888889,0,1,2500,1,2
59,41,0,5,0,0,3,0,0,0,0,0,1,24,4,0,83,0.469879518,0,1,5612,1,5
23,15,0,1,0,0,3,0,0,0,0,0,11,11,0,0,27,1,0,1,7,1,0
33,23,0,2,0,0,3,0,0.060606061,0.086956522,0,0,3,5,2,1,24,0.875,0,1,-1,0,0
24,17,0,1,0,0,2,0,0,0,0,0,14,14,0,0,0,0,0,1,-1,0,2
26,18,0,2,0,0,3,1,0,0,0,0,3,11,0,0,309,0.954692557,0,1,7068,0,4
44,15,0,3,0,0,5,0,0.136363636,0,0,0,3,8,6,0,732,0.897540984,0,1,7158,0,3
50,14,0,2,0,0,5,1,0,0,0,0,3,14,14,0,51,0.666666667,0,1,2305,1,4
123,17,1,3,0,0,6,1,0.162601626,0,0,0,3,9,9,1,150,0.626666667,0,0,2411,0,5
21,13,0,2,0,0,3,1,0.095238095,0.153846154,0,0,3,6,0,0,265,0.924528302,0,0,-1,0,4
23,15,0,1,0,0,3,0,0,0,0,0,11,11,0,0,596,0.652684564,0,0,7682,0,2
55,16,1,1,0,0,6,0,0.345454545,0,0,0,12,19,19,1,106,0.952830189,0,0,7300,0,5
25,12,0,2,0,0,3,1,0,0,0,0,3,5,4,0,13,0.846153846,0,0,-1,0,4
46,32,0,4,0,0,3,0,0.108695652,0.15625,0,0,1,15,4,0,21,0.19047619,0,1,5627,1,5
24,5,0,1,0,0,3,0,0.125,0,0,0,2,11,11,0,76,0.486842105,0,1,-1,1,5
102,16,0,2,0,0,9,1,0.049019608,0,0,1,2,10,10,2,132,1,0,1,1706,1,2
32,16,0,1,0,0,4,0,0,0,0,0,13,13,6,0,23,0.304347826,0,1,-1,1,1
38,14,0,3,0,0,4,0,0,0,0,1,1,6,6,0,10,0.6,0,1,62,1,0
127,50,1,4,1,3,4,0,0.173228346,0,1,1,3,17,17,0,51,1,0,1,3993,1,0
60,28,0,2,0,0,6,0,0,0,1,1,12,12,7,4,32,1,0,1,-1,1,0
29,14,0,2,0,0,3,0,0,0,0,0,2,7,7,0,28,1,0,0,2881,1,4
73,19,0,1,0,0,8,0,0,0,0,1,15,15,10,4,0,0,1,1,2381,1,2
56,48,0,2,0,0,3,0,0.053571429,0.0625,0,0,5,11,0,0,103,0.932038835,0,1,7128,1,1
55,13,0,3,0,0,5,1,0.109090909,0,0,0,3,12,12,0,25,0.68,0,0,-1,1,6
23,14,0,2,0,0,3,1,0,0,0,0,3,6,0,0,71,0.929577465,0,1,6318,0,4
47,20,0,2,0,0,3,1,0,0,0,0,3,12,7,1,320,1,0,1,6196,0,5
74,26,0,3,0,0,4,1,0,0,0,0,3,18,10,0,107,0.757009346,0,0,7521,0,5
50,22,0,3,0,0,4,1,0,0,0,0,3,15,6,1,95,0.873684211,0,1,4341,1,2
104,20,0,4,1,1,4,0,0.057692308,0,0,0,3,44,44,0,32,0.59375,0,1,254,0,0
117,42,1,4,1,3,5,0,0.222222222,0,1,0,3,17,17,0,51,1,0,1,3992,1,0
147,18,0,2,1,11,5,0,0.054421769,0,0,0,15,15,14,2,42,0.785714286,0,1,-1,1,0
34,26,0,2,0,0,3,1,0,0,0,0,3,18,0,0,18,0.222222222,0,1,1724,0,0
32,23,0,2,0,0,3,0,0,0,0,0,16,16,0,0,242,0.94214876,0,1,-1,0,2
80,15,0,3,0,0,3,1,0.0125,0.066666667,0,0,4,10,10,0,106,0.981132075,0,0,8973,1,5
27,19,0,3,0,0,3,1,0,0,0,0,3,9,0,0,219,0.374429224,0,1,7936,0,5
25,11,0,1,0,0,4,0,0,0,0,0,7,7,5,0,1,0,1,1,2197,1,0
30,23,0,2,0,0,2,0,0.066666667,0.086956522,0,0,8,10,0,0,14,0.071428571,0,1,7295,1,5
38,18,0,3,0,0,3,1,0.026315789,0,0,1,3,6,6,0,95,0.894736842,0,1,7681,0,3
30,12,0,2,0,0,4,1,0,0,0,0,3,5,5,0,242,0.830578512,0,0,9161,1,6
61,25,0,4,0,0,4,1,0.131147541,0,0,0,3,9,7,0,0,0,1,1,9379,1,5
32,24,0,3,0,0,3,1,0,0,0,0,3,13,0,0,185,0.989189189,0,0,-1,0,2
68,11,0,3,0,0,7,1,0.176470588,0,0,0,3,8,8,0,0,0,1,1,-1,0,5
60,14,0,2,0,0,6,0,0,0,0,1,10,12,12,2,4,1,0,1,3116,1,1
79,26,0,2,0,0,8,1,0,0,0,1,3,18,11,2,15,0.133333333,0,1,2295,1,0
132,54,1,5,1,3,5,1,0.143939394,0,1,1,3,17,17,0,4,1,0,1,4003,1,0
85,19,0,4,1,0,5,1,0,0,0,0,3,21,21,0,4,1,0,1,913,1,2
49,23,0,3,0,0,3,1,0,0,0,0,3,15,7,0,305,0.91147541,0,1,6631,0,2
37,17,0,1,0,0,5,0,0,0,0,0,13,13,6,1,32,1,0,0,2675,0,0
25,17,0,3,0,0,3,1,0,0,0,0,3,6,0,0,108,1,0,0,-1,0,2
21,14,0,1,0,0,2,0,0.047619048,0.071428571,0,0,3,6,0,0,115,0.965217391,0,1,2,1,0
32,25,0,2,0,0,2,0,0.03125,0.04,0,0,8,12,0,0,14,0.071428571,0,1,7295,1,5
32,16,0,2,0,0,3,1,0,0,0,0,3,8,7,0,152,0.881578947,0,0,4800,0,6
115,34,0,2,1,1,6,0,0.060869565,0,0,1,2,28,28,0,26,0.115384615,0,1,8019,1,4
68,42,1,4,0,0,4,0,0.191176471,0,1,0,3,15,15,0,51,1,0,1,3992,1,0
54,27,1,2,0,0,4,0,0.12962963,0,1,0,2,9,7,0,68,0.897058824,0,1,7159,1,3
51,33,0,3,0,0,3,0,0,0,0,0,6,22,5,1,19,0.894736842,0,1,232,1,0
94,20,1,4,0,0,3,1,0.074468085,0,0,0,3,12,8,0,207,0.77294686,0,1,5051,0,6
42,25,0,2,0,0,3,1,0,0,0,0,3,17,9,0,370,0.921621622,0,1,6256,0,6
38,25,0,2,0,1,3,0,0,0,0,1,3,10,1,0,0,0,1,1,5158,1,8
29,22,0,2,0,0,2,0,0.068965517,0.090909091,0,0,8,9,0,0,14,0.071428571,0,1,7295,1,5
53,21,0,2,0,0,4,1,0,0,0,0,3,13,10,0,61,0.868852459,0,1,3747,1,4
68,24,0,3,0,0,4,1,0,0,0,1,3,16,10,0,40,0.75,0,1,-1,0,5
82,15,1,2,0,0,6,1,0.207317073,0,0,0,3,11,11,0,278,0.874100719,0,0,9283,0,7
72,16,0,2,0,0,7,0,0,0,0,1,9,9,9,2,132,1,0,1,-1,1,0
26,19,0,2,0,0,2,0,0,0,0,0,6,8,0,0,14,0.857142857,0,1,5160,0,8
72,20,1,3,1,1,5,0,0.138888889,0,0,1,14,14,12,2,185,0.054054054,0,1,495,1,2
24,16,0,2,0,0,3,1,0,0,0,0,3,8,0,0,58,0.172413793,0,0,7603,0,4
41,22,0,3,0,0,5,1,0.024390244,0,0,1,3,6,6,0,4,1,0,1,13,1,0
82,16,0,2,1,1,6,0,0.06097561,0,0,0,5,19,19,1,10,0,0,0,8348,1,10
65,16,0,2,0,0,6,0,0.061538462,0,0,0,5,22,22,0,10,0,0,0,8348,1,10
29,20,0,2,0,0,3,0,0.034482759,0.05,0,0,5,11,0,0,13,0.692307692,0,1,1350,1,6
40,15,0,2,1,1,5,0,0,0,0,0,4,6,5,0,10,0.9,0,1,6802,1,2
60,20,0,3,0,0,4,1,0,0,0,1,3,8,8,0,13,1,0,1,4670,0,4
45,20,0,2,0,0,5,1,0,0,0,1,3,12,7,0,83,0.21686747,0,0,7914,0,6
27,18,0,2,0,0,3,1,0,0,0,0,3,10,0,0,247,0.344129555,0,1,7424,0,3
38,31,0,2,0,0,2,0,0,0,0,0,8,18,0,0,14,0.071428571,0,1,7295,1,5
439,14,1,3,1,0,11,1,0.480637813,0.142857143,0,0,3,288,288,0,0,0,1,1,-1,1,0
47,14,0,3,0,0,5,1,0.042553191,0,0,0,3,13,13,0,6,0.833333333,0,1,7501,0,5
40,13,1,4,0,0,5,0,0.25,0.769230769,1,0,2,5,5,0,4,0.5,0,1,-1,1,0
72,23,0,3,0,0,5,1,0.027777778,0,0,1,3,15,7,2,0,0,1,1,6006,1,2
36,20,0,2,0,0,3,0,0,0,0,0,5,10,7,1,0,0,1,1,1561,0,0
32,12,0,1,0,0,5,0,0,0,0,1,6,6,6,0,137,1,0,1,-1,0,5
40,22,0,1,0,0,4,0,0.025,0.045454545,0,0,18,18,7,1,19,0.894736842,0,1,4058,1,3
77,23,1,1,0,0,5,0,0.285714286,0,0,0,19,32,32,0,30,0.966666667,0,1,5767,1,2
52,15,0,3,0,0,5,1,0,0,0,0,3,8,8,0,17,1,0,1,-1,1,4
109,14,0,2,0,0,9,1,0.073394495,0,0,0,3,17,17,1,17,0.294117647,0,1,9896,0,8
109,15,0,4,1,1,10,0,0.04587156,0,0,1,3,15,15,1,0,0,0,1,-1,1,3
361,20,0,3,1,2,4,0,0.063711911,0.05,0,0,3,301,301,6,90,0.788888889,0,1,187,1,0
118,42,1,4,1,3,4,0,0.177966102,0,1,0,3,17,17,0,51,1,0,1,3993,1,0
55,14,1,1,0,0,4,0,0.381818182,0,0,0,10,32,32,0,0,0,1,1,5233,1,3
43,26,0,4,0,0,3,1,0,0,0,0,3,11,5,1,103,0.932038835,0,1,7050,1,2
27,15,0,2,0,0,4,1,0,0,0,0,3,7,2,0,52,0.673076923,0,0,5901,0,4
123,23,0,9,1,2,5,0,0.081300813,0.086956522,0,0,4,14,14,0,11,0.909090909,0,1,-1,1,4
58,21,0,2,0,0,4,1,0,0,0,1,3,8,7,0,91,0.791208791,0,0,6622,1,4
44,36,0,2,0,0,3,0,0,0,1,0,8,23,0,0,306,0.879084967,0,1,7298,0,5
24,15,0,3,0,0,3,1,0,0,0,0,3,4,0,0,379,0.98944591,0,0,2544,0,3
57,24,0,3,0,0,5,1,0,0,0,0,3,16,8,0,84,1,0,1,7939,0,5
359,23,0,22,2,8,20,0,0.019498607,0,0,0,2,17,17,2,0,0,1,1,1709,1,2
23,14,0,2,0,0,3,1,0.260869565,0.428571429,0,0,3,6,0,0,9,1,0,1,867,0,0
25,16,0,2,0,0,3,1,0,0,0,0,3,8,0,0,17,0.470588235,0,0,4169,0,6
113,15,0,2,1,1,7,0,0.088495575,0,0,1,4,33,33,1,25,0.44,0,1,8347,1,10
25,16,0,2,0,0,3,1,0,0,0,0,3,8,0,0,173,0.826589595,0,0,2901,0,5
25,16,0,2,0,0,3,1,0,0,0,0,3,8,0,0,105,0.876190476,0,1,7048,0,4
33,24,0,2,0,0,3,0,0,0,0,0,8,11,0,0,22,0.318181818,0,1,2835,1,2
57,21,0,2,0,0,4,0,0,0,0,0,7,9,8,0,628,0.807324841,0,0,6340,0,5
69,17,0,4,0,0,6,1,0,0,0,1,3,13,13,3,8,1,0,1,5804,1,2
34,26,0,2,0,0,3,1,0,0,0,0,3,18,0,0,21,0.619047619,0,0,7081,0,4
73,26,0,3,0,0,6,0,0.04109589,0,0,0,10,13,13,0,7,1,0,1,9129,0,5
23,16,0,2,0,0,2,0,0,0,0,0,8,8,0,0,122,0.950819672,0,0,4329,0,4
135,32,0,2,1,1,7,0,0.074074074,0,0,1,2,24,24,0,7,0,0,1,8018,1,4
35,26,0,2,0,0,3,0,0,0,0,1,4,11,0,0,0,0,0,1,2837,1,2
93,14,1,2,0,0,7,0,0.215053763,0,0,0,8,32,32,0,12,0.916666667,0,1,2996,1,2
73,17,1,1,0,0,5,0,0.095890411,0,0,0,13,13,9,0,305,0.432786885,0,1,6056,0,8
77,20,0,3,0,0,9,1,0,0,0,0,3,12,8,1,73,0.410958904,0,0,916,1,0
45,15,0,2,0,0,5,0,0,0,0,0,11,11,6,1,4,1,0,1,3094,0,4
31,23,0,2,0,0,3,1,0,0,0,0,3,15,0,0,202,0.623762376,0,1,4991,0,6
75,18,0,2,0,0,6,0,0,0,0,1,4,10,10,0,64,0.875,0,0,10674,0,8
64,12,0,1,0,0,4,0,0,0,0,0,8,10,10,0,99,0.505050505,0,1,5349,0,5
31,22,0,2,0,0,3,1,0,0,0,0,3,14,0,0,8,0.875,0,0,1170,1,0
45,15,0,2,0,0,6,1,0,0,0,1,3,8,8,0,242,0.962809917,0,0,9074,0,5
47,18,1,2,0,0,6,0,0.255319149,0,0,0,6,10,10,1,480,0.327083333,0,1,-1,1,0
61,21,0,3,0,0,5,1,0,0,0,0,3,13,8,0,189,0.904761905,0,1,7351,0,5
23,14,0,2,0,0,3,0,0,0,0,0,2,7,0,0,31,0,0,1,5445,0,5
26,18,0,2,0,0,3,1,0,0,0,0,3,10,0,0,14,0,0,1,5029,0,3
78,10,0,4,1,1,6,0,0,0,0,0,3,11,11,0,8,1,0,1,-1,1,1
39,30,0,2,0,0,3,1,0,0,0,0,3,22,0,0,147,0.918367347,0,1,6962,0,5
46,18,0,3,0,0,5,0,0.108695652,0.055555556,0,0,6,8,8,1,0,0,1,1,4182,1,5
22,13,0,2,0,0,3,1,0,0,0,0,3,5,0,0,83,0.831325301,0,0,9163,0,5
87,21,0,4,1,1,7,1,0,0,0,1,3,13,10,2,1,1,1,1,919,1,0
64,15,0,2,0,0,4,1,0,0,0,0,3,8,8,0,66,0.848484848,0,0,8833,0,6
57,30,0,2,0,0,4,0,0,0,0,0,10,15,10,0,140,0.664285714,0,1,7619,0,5
63,15,0,2,0,0,7,0,0,0,0,0,11,11,7,1,13,0.076923077,0,1,5056,0,1
190,13,0,5,1,3,7,1,0.205263158,0,0,0,3,12,12,0,14,0.785714286,0,1,4564,1,4
32,14,0,1,0,0,4,0,0.1875,0,0,0,10,10,6,0,151,0.443708609,0,1,496,1,0
25,16,0,2,0,0,3,1,0,0,0,0,3,8,0,0,95,0.8,0,0,6964,0,4
263,214,0,13,0,0,6,0,0.19391635,0.214953271,0,0,5,29,15,2,5,1,0,1,2660,1,4
80,17,0,3,0,0,4,1,0.0625,0,0,0,3,13,13,0,78,0.512820513,0,1,7292,0,6
30,22,0,1,0,0,3,0,0,0,0,0,18,18,0,0,32,0.78125,0,1,-1,0,3
28,20,0,2,0,0,2,1,0,0,0,0,3,6,0,0,186,0.983870968,0,1,4460,0,2
21,14,0,2,0,0,2,0,0,0,0,0,3,7,0,0,12,0,0,1,7253,1,1
24,5,0,1,0,0,3,0,0.083333333,0,0,0,2,11,11,0,0,0,1,1,-1,1,5
26,11,0,1,0,0,4,0,0,0,0,0,8,8,5,0,37,1,0,1,519,1,0
46,15,0,2,0,0,5,0,0,0,0,0,11,11,8,2,40,0.125,0,1,3534,1,1
63,22,0,3,0,0,7,1,0,0,0,0,3,11,9,0,0,0,1,1,6391,1,2
22,15,0,2,0,0,2,0,0,0,0,0,9,9,0,0,25,0.96,0,1,1112,0,3
84,17,0,2,0,0,5,1,0.011904762,0,0,0,3,9,8,2,95,0.431578947,0,1,5136,0,7
70,16,0,2,0,0,4,1,0,0,0,0,3,10,10,1,17,1,0,0,8030,0,5
31,22,0,2,0,0,3,0,0.032258065,0.045454545,0,0,8,9,0,0,14,0.071428571,0,1,7295,1,5
45,28,0,5,0,0,3,0,0,0,0,0,1,11,4,0,83,0.469879518,0,1,5613,1,5
119,25,0,1,0,0,6,0,0.092436975,0,0,0,3,47,47,0,7,0.857142857,0,1,5,1,0
58,18,1,2,0,0,3,0,0.396551724,0.222222222,0,0,5,32,32,0,0,0,1,1,4941,1,0
121,46,1,5,1,3,5,1,0.148760331,0,1,0,3,17,17,0,51,1,0,1,3992,1,0
53,17,0,3,0,0,5,1,0,0,0,0,3,9,7,0,200,0.955,0,0,8833,0,5
21,6,0,1,0,0,3,0,0.142857143,0,0,0,3,7,7,0,14,1,0,1,-1,1,9
21,12,0,2,0,0,3,1,0,0,0,0,3,5,0,0,58,0.724137931,0,1,3851,0,4
186,16,1,2,0,0,9,1,0.268817204,0.0625,0,1,3,66,66,3,32,0.9375,0,0,-1,1,2
51,28,0,3,0,0,3,1,0,0,0,0,3,7,5,0,44,0.659090909,0,1,3164,0,4
20,11,0,1,0,0,3,0,0,0,0,0,7,7,0,0,27,1,0,1,4,1,0
22,13,0,2,0,0,3,1,0,0,0,0,3,5,0,0,44,0.681818182,0,0,-1,0,5
41,24,0,3,0,0,3,0,0.048780488,0.083333333,0,0,2,6,5,1,103,0.932038835,0,1,7189,1,2
124,50,1,4,1,3,4,0,0.201612903,0,1,1,3,17,17,0,51,1,0,1,3993,1,0
30,22,0,2,0,0,3,1,0,0,0,0,3,15,0,0,51,0.960784314,0,1,269,1,2
60,35,0,2,0,0,3,0,0.016666667,0.028571429,0,0,13,17,17,0,181,0.906077348,0,1,6255,0,6
124,50,1,4,1,3,4,0,0.161290323,0,1,1,3,17,17,0,51,1,0,1,3993,1,0
75,14,1,1,0,0,5,0,0.253333333,0,0,0,10,32,32,0,88,0.897727273,0,1,2192,1,0
19,10,0,2,0,0,3,1,0,0,0,0,3,3,0,0,173,0.976878613,0,1,-1,0,3
123,17,0,5,1,1,10,0,0,0,0,1,14,14,13,4,6,0.333333333,0,1,4609,1,3
65,29,0,2,0,0,4,0,0.153846154,0,0,0,4,20,13,0,0,0,1,1,580,1,0
38,30,0,2,0,0,3,0,0,0,0,0,8,17,0,0,21,0.047619048,0,1,7297,0,5
24,16,0,2,0,0,3,1,0,0,0,1,2,6,0,0,186,0.956989247,0,1,3987,0,2
73,11,0,1,0,0,5,0,0.082191781,0,0,0,7,10,10,0,163,0.791411043,0,1,8121,0,6
16,9,0,1,0,0,2,0,0,0,0,0,6,6,0,0,52,1,0,0,4050,0,1
44,14,0,2,0,0,5,1,0.045454545,0,0,0,3,8,8,0,136,0.389705882,0,0,7480,0,7
57,35,0,2,0,0,4,0,0,0,0,0,10,20,10,0,91,0.571428571,0,1,7615,0,5
37,28,0,2,0,0,3,1,0,0,0,0,3,10,0,0,115,0.895652174,0,1,4544,0,5
51,25,0,3,0,0,4,0,0,0,0,1,6,15,5,0,0,0,1,1,2072,1,4
103,31,0,2,0,0,9,0,0.048543689,0,0,1,7,19,10,2,4,1,0,1,1570,1,1
28,19,0,2,0,0,3,0,0,0,0,0,6,8,0,0,0,0,1,1,164,1,0
59,37,0,2,0,0,4,0,0.13559322,0.135135135,0,0,14,18,13,0,4,1,0,1,1834,1,0
33,16,0,1,0,0,4,0,0,0,0,1,2,9,7,0,44,0.75,0,1,1077,0,2
28,19,0,2,0,0,3,1,0,0,0,0,3,11,0,0,7,1,0,0,3252,0,4
64,18,1,4,0,1,5,0,0.140625,0,0,1,4,10,10,0,35,0.914285714,0,0,10678,1,8
88,14,0,2,0,0,8,1,0,0,0,0,3,12,12,0,252,0.900793651,0,0,5442,0,5
107,19,1,2,0,0,10,1,0.14953271,0,0,1,3,32,32,3,88,0.897727273,0,1,2047,1,0
79,19,0,2,0,0,5,1,0,0,0,0,3,11,9,0,116,0.112068966,0,1,9120,0,5
35,12,0,1,0,0,4,0,0.028571429,0,0,1,2,8,8,2,0,0,1,1,1220,1,2
44,13,0,2,0,0,4,1,0,0,0,0,3,7,7,1,501,0.946107784,0,0,9226,1,6
57,16,0,3,0,0,5,1,0,0,0,0,3,8,8,0,41,0.926829268,0,0,7069,0,5
35,27,0,3,0,0,3,1,0,0,0,0,3,17,0,0,62,0.919354839,0,1,4827,0,1
30,11,0,2,0,0,3,0,0.033333333,0,0,0,7,7,6,0,0,0,1,1,1111,1,0
32,23,0,2,0,0,3,1,0,0,0,0,3,15,0,0,33,0.666666667,0,1,-1,0,4
48,39,0,2,0,0,3,1,0,0,0,1,3,23,0,0,23,0.52173913,0,1,523,0,3
36,11,0,2,0,0,4,0,0,0,0,0,7,7,7,1,11,1,0,1,1015,1,0
66,14,0,1,0,0,5,0,0,0,0,1,10,11,11,0,37,0.567567568,0,1,1756,0,2
114,21,0,5,1,1,10,1,0,0,0,1,3,14,13,4,6,0.333333333,0,1,4621,1,3
24,16,0,2,0,0,3,1,0,0,0,0,3,8,0,0,72,0.930555556,0,0,2705,0,2
72,27,0,1,0,0,9,0,0,0,0,0,23,23,8,0,13,0.846153846,0,1,431,1,0
39,17,0,2,0,0,4,1,0,0,0,0,3,9,6,0,156,0.993589744,0,1,6076,1,2
55,15,1,3,0,0,3,0,0.618181818,0.8,1,0,3,32,32,0,0,0,1,1,-1,1,0
28,20,0,2,0,0,3,1,0,0,0,0,3,12,0,0,100,0.36,0,1,8350,0,6
79,13,1,3,0,0,10,1,0.126582278,0,0,1,3,15,15,3,4,1,0,1,2618,1,0
34,16,0,2,0,0,4,0,0,0,0,0,2,9,4,0,831,0.91456077,0,0,7131,0,7
27,17,0,2,0,0,4,1,0,0,0,1,3,4,1,0,0,0,1,1,2307,1,0
51,15,0,2,0,0,3,1,0,0,0,0,3,7,5,0,198,0.929292929,0,0,5885,0,6
63,13,0,2,0,0,3,1,0,0,0,0,3,9,9,0,17,0,0,0,7421,0,7
35,27,0,3,0,0,3,1,0,0,0,1,3,6,0,1,0,0,1,1,7,1,0
27,18,0,2,0,0,3,1,0,0,0,0,3,10,0,0,92,0.836956522,0,1,3737,0,5
31,22,0,2,0,0,3,1,0,0,0,1,3,7,0,0,1,1,1,1,2529,0,2
36,29,0,2,0,0,2,0,0,0,0,0,8,16,0,0,61,0.540983607,0,1,7298,0,5
21,13,0,2,0,0,3,1,0,0,0,0,3,6,0,0,373,0.857908847,0,1,7501,0,3
34,13,0,1,0,0,5,0,0,0,0,0,9,9,9,0,44,0.795454545,0,1,1400,1,0
24,16,0,2,0,0,3,1,0,0,0,0,3,9,0,0,213,0.948356808,0,1,5637,0,5
32,25,0,2,0,0,2,0,0.09375,0.12,0,0,8,12,0,0,14,0.071428571,0,1,7295,1,5
62,26,0,4,0,0,6,0,0.064516129,0.153846154,0,0,1,14,14,0,21,0.19047619,0,1,5627,1,5
43,35,0,4,0,0,3,0,0.023255814,0.028571429,0,1,3,7,0,0,10,0.3,0,0,-1,1,0
78,29,0,3,1,2,5,0,0.012820513,0.034482759,0,0,11,13,11,0,1,0,1,1,7083,1,3
46,17,0,2,0,0,4,1,0,0,0,1,3,11,11,0,14,0.5,0,0,3029,0,4
118,42,1,4,1,3,4,0,0.127118644,0,1,0,3,17,17,0,4,1,0,1,4003,1,0
30,22,0,2,0,0,3,1,0,0,0,0,3,14,0,0,283,0.830388693,0,1,3303,0,2
128,50,1,4,1,3,5,0,0.1484375,0,1,1,3,17,17,0,51,1,0,1,3993,1,0
21,13,0,2,0,0,3,1,0,0,0,0,3,6,0,0,28,0.75,0,0,2598,0,4
58,16,0,1,0,0,7,0,0,0,0,0,2,8,8,4,12,1,0,1,1857,1,0
40,24,0,3,0,0,3,0,0,0,0,1,2,12,4,0,9,0.888888889,0,1,2188,1,5
126,50,1,4,1,3,5,0,0.198412698,0,1,1,3,17,17,0,51,1,0,1,3992,1,0
20,11,0,2,0,0,4,1,0,0,0,0,3,4,0,0,102,0.892156863,0,1,5351,0,3
63,15,1,2,1,1,5,0,0.111111111,0,0,0,11,11,10,0,4,1,0,1,2188,1,0
92,36,0,2,0,0,4,0,0.086956522,0,0,1,7,15,13,0,13,1,0,1,3828,1,2
29,21,0,2,0,0,3,1,0,0,0,0,3,14,0,0,25,0.36,0,1,-1,0,2
63,27,0,3,0,0,4,0,0.111111111,0,1,0,2,9,6,0,66,0.893939394,0,1,7156,1,3
54,21,0,2,0,0,4,0,0,0,0,0,7,10,10,0,166,0.789156627,0,0,6340,1,5
61,31,0,2,0,0,4,0,0,0,0,0,10,16,10,0,85,0.635294118,0,1,7616,0,5
66,12,0,3,1,1,5,0,0,0,0,1,8,8,7,1,7,0.857142857,0,0,91,1,3
33,25,0,2,0,0,3,0,0,0,0,0,8,12,0,0,64,0.15625,0,1,37,1,0
90,19,0,3,1,4,3,0,0.011111111,0,0,0,5,12,12,0,27,0.481481481,0,0,-1,0,5
114,26,1,3,0,0,9,1,0.210526316,0,0,1,3,32,32,2,22,0.545454545,0,1,2300,1,2
70,16,0,2,0,0,6,0,0.042857143,0,0,1,5,13,13,0,1,0,0,0,8348,1,10
41,11,0,2,0,0,6,0,0.073170732,0.090909091,0,0,2,8,8,0,133,0.992481203,0,1,-1,0,7
33,15,0,2,0,0,4,1,0,0,0,0,3,8,8,0,42,0.738095238,0,1,-1,1,3
77,22,0,3,0,0,5,1,0,0,0,0,3,16,16,0,0,0,1,1,6426,0,5
79,14,1,2,1,1,4,0,0.189873418,0,0,0,7,32,32,0,0,0,1,1,4377,1,1
96,14,1,2,0,0,8,0,0.197916667,0,0,1,10,32,32,3,59,1,0,1,244,1,0
49,18,0,2,0,0,5,0,0,0,0,0,6,7,7,0,121,0.743801653,0,1,7351,0,3
106,14,0,3,0,0,7,1,0.037735849,0,0,1,1,22,22,0,0,0,1,1,8391,0,3
73,29,0,2,0,0,7,1,0,0,0,1,3,21,7,1,83,0.987951807,0,1,1819,1,0
53,36,0,5,0,0,3,0,0.113207547,0.166666667,0,0,1,7,4,0,83,0.469879518,0,1,5616,1,5
30,22,0,2,0,0,3,0,0,0,0,0,8,9,0,0,29,0.206896552,0,1,7297,0,5
28,19,0,2,0,0,3,0,0.142857143,0.210526316,0,0,7,7,0,0,0,0,1,1,5614,1,5
50,14,1,4,0,0,6,0,0.22,0.785714286,1,1,2,8,8,3,12,1,0,1,-1,1,0
41,21,0,5,0,0,4,1,0,0,0,0,3,6,6,0,0,0,1,1,5568,1,3
27,18,0,2,0,0,3,1,0,0,0,0,3,11,0,0,754,0.957559682,0,0,6112,0,5
25,17,0,2,0,0,3,1,0,0,0,0,3,9,0,0,19,0.894736842,0,1,7106,0,3
86,21,1,2,1,0,6,1,0.418604651,0,0,1,3,42,42,2,20,0.95,0,1,-1,1,0
48,17,0,3,1,1,3,1,0.104166667,0,0,0,3,9,6,0,78,0.91025641,0,1,6490,0,3
34,26,0,2,0,0,3,0,0,0,0,0,1,8,0,0,67,0.089552239,0,1,7299,0,5
26,17,0,2,0,0,3,1,0,0,0,0,3,10,0,0,308,0.896103896,0,0,6140,0,3
32,11,0,1,0,0,3,0,0,0,0,0,8,8,8,0,549,0.992714026,0,0,-1,0,5
123,26,0,2,1,1,7,0,0.056910569,0,0,1,2,18,18,0,7,0,0,1,8019,1,4
59,26,0,3,0,0,3,1,0,0,0,0,3,18,10,0,5,0.8,0,1,6889,1,3
26,17,0,2,0,0,3,1,0,0,0,0,3,9,0,0,121,0.909090909,0,0,2651,0,4
27,18,0,2,0,0,3,0,0,0,0,1,2,7,0,0,292,0.712328767,0,1,1844,1,0
18,9,0,2,0,0,3,1,0,0,0,0,2,3,0,0,203,0.97044335,0,0,-1,0,3
63,21,0,1,0,0,4,0,0,0,0,0,17,17,8,0,135,0.933333333,0,1,-1,0,5
109,23,0,2,1,1,4,1,0,0,0,0,3,15,9,1,64,0.90625,0,1,4428,0,4
51,16,0,2,0,0,4,0,0,0,0,0,12,17,17,0,0,0,0,1,2046,0,2
